type,client,tx,amount
withdrawal,445,12836,124.5098
resolve,729,1155,
resolve,299,5640,
withdrawal,366,12837,215.6964
deposit,484,12838,4413.3975
withdrawal,271,12839,399.7178
withdrawal,884,12840,362.1307
dispute,572,12841,
deposit,933,12842,3504.0086
dispute,974,7830,
withdrawal,731,12843,161.3352
dispute,323,9551,
dispute,226,12844,
resolve,816,5337,
dispute,776,12845,
withdrawal,472,12846,89.6773
dispute,73,3613,
dispute,795,7995,
deposit,923,12847,3299.5073
dispute,523,5210,
withdrawal,134,12848,304.8234
dispute,996,4918,
deposit,882,12849,1494.6630
dispute,835,1479,
deposit,342,12850,1457.1146
dispute,329,6696,
withdrawal,905,12851,404.2778
resolve,560,6278,
resolve,740,12852,
withdrawal,980,12853,394.4172
resolve,21,7745,
withdrawal,115,12854,228.1357
dispute,915,2401,
withdrawal,530,12855,396.5326
chargeback,843,8451,
 withdrawal , 387 , 12856 , 274.4080 
dispute,148,546,
withdrawal,501,12857,32.2515
chargeback,999,12858,
deposit,319,12859,3419.6782
deposit,897,12860,4458.5087
withdrawal,396,12861,484.3136
withdrawal,915,12862,209.9589
withdrawal,753,12863,221.4694
deposit,664,12864,1391.1444
resolve,569,9047,
resolve,632,12865,
withdrawal,676,12866,427.0088
dispute,132,10880,
dispute,474,5101,
deposit,565,12867,1534.0367
withdrawal,154,12868,264.9219
withdrawal,927,12869,10.9331
withdrawal,424,12870,95.8602
 withdrawal , 330 , 12871 , 184.4355 
dispute,416,7247,
withdrawal,321,12872,462.2754
resolve,777,9448,
dispute,663,12873,
deposit,677,3256,592.2085
resolve,428,5726,
chargeback,415,12874,
withdrawal,29,12875,395.7721
dispute,981,8515,
dispute,783,5294,
dispute,547,12876,
deposit,544,12877,552.1802
chargeback,581,7866,
dispute,534,8778,
withdrawal,39,12878,448.4259
deposit,405,12879,4685.5647
chargeback,37,7498,
deposit,513,12880,4417.2616
withdrawal,895,12881,496.0677
dispute,992,2015,
deposit,366,12882,223.3784
withdrawal,230,12883,245.5540
dispute,200,5604,
deposit,973,12884,276.1885
withdrawal,985,12885,244.5825
deposit,302,12886,371.6355
dispute,959,3722,
resolve,584,3450,
deposit,882,12887,951.1586
withdrawal,473,12888,453.5410
deposit,682,12889,4693.1391
dispute,590,11348,
deposit,493,12890,1416.2070
dispute,598,12891,
withdrawal,128,12892,396.2657
withdrawal,238,12893,57.3955
deposit,385,12894,3678.0213
dispute,836,7778,
dispute,466,6515,
 withdrawal , 121 , 12895 , 399.3974 
dispute,335,3329,
dispute,441,4305,
depo sit,12.5,
dispute,799,9375,
withdrawal,686,12897,206.0755
withdrawal,963,12898,371.2162
deposit,855,12899,2349.6058
deposit,93,12900,824.1207
withdrawal,180,12901,71.9156
withdrawal,280,12902,112.2555
withdrawal,445,12903,367.1797
dispute,881,8392,
dispute,890,127,
 withdrawal , 271 , 12904 , 279.4546 
withdrawal,643,12905,201.9724
dispute,678,12906,
withdrawal,789,12907,235.5446
dispute,510,5962,
withdrawal,419,12908,112.4165
withdrawal,439,12909,468.7589
dispute,963,1113,
withdrawal,998,12910,13.6554
deposit,194,12911,4240.1312
deposit,357,12912,3124.3014
 withdrawal , 250 , 12913 , 384.0063 
withdrawal,857,12914,148.0457
withdrawal,335,12915,428.9694
withdrawal,931,12916,370.6318
withdrawal,532,12917,453.1025
withdrawal,562,12918,98.2821
withdrawal,738,12919,221.5114
withdrawal,261,12920,40.4134
dispute,23,9075,
withdrawal,653,12921,71.8300
resolve,773,12922,
chargeback,167,3036,
withdrawal,587,12923,277.9981
chargeback,542,2113,
withdrawal,471,12924,33.6847
dispute,627,3649,
chargeback,949,4094,
withdrawal,88,12925,32.2423
withdrawal,603,12926,48.5128
deposit,679,12927,3448.7011
 withdrawal , 722 , 12928 , 443.8933 
withdrawal,,12929,-50
dispute,448,12930,
depo sit,240,
junk,,12932,100
deposit,135,12933,2246.0583
dispute,111,7844,
withdrawal,672,12934,294.5228
withdrawal,248,12935,79.9483
withdrawal,391,12936,397.5638
withdrawal,99,12937,484.6629
dispute,225,9953,
dispute,641,2936,
resolve,828,6205,
dispute,397,9619,
resolve,211,2023,
resolve,167,6870,
dispute,83,6313,
resolve,176,8032,
deposit,133,12938,1629.5925
 withdrawal , 561 , 12939 , 432.9282 
withdrawal,423,12940,310.8173
withdrawal,865,12941,399.7528
withdrawal,139,12942,27.7090
withdrawal,436,12943,346.0997
withdrawal,685,12944,144.0268
withdrawal,80,12945,439.1925
deposit,217,12946,3703.5642
dispute,271,6743,
dispute,592,12947,
dispute,1,6309,
dispute,103,4760,
withdrawal,432,12948,112.7564
withdrawal,849,12949,371.2386
withdrawal,162,12950,54.4961
resolve,785,7518,
withdrawal,190,12951,310.8414
withdrawal,776,12952,181.2589
dispute,573,6738,
withdrawal,60,12953,220.9061
dispute,415,12954,
withdrawal,720,12955,94.2469
deposit,751,12956,4132.3501
resolve,997,12957,
withdrawal,301,12958,450.1491
deposit,450,12959,1280.5934
junk,bad_id,bad_tx
withdrawal,605,12961,338.5797
deposit,399,6412,304.4708
withdrawal,255,12962,117.3598
dispute,370,12286,
withdrawal,701,12963,305.7519
withdrawal,781,12964,346.9125
withdrawal,869,12965,462.6371
chargeback,409,5946,
withdrawal,100,12966,58.8153
 withdrawal , 952 , 12967 , 373.5374 
 withdrawal , 684 , 12968 , 433.4183 
dispute,391,1961,
chargeback,815,2114,
withdrawal,811,12969,374.0787
withdrawal,269,12970,47.9202
dispute,232,10327,
withdrawal,399,12971,147.7776
withdrawal,947,12972,230.0391
withdrawal,502,12973,102.6387
resolve,916,2670,
deposit,335,12974,4526.2895
deposit,882,12975,439.1834
withdrawal,246,12976,447.8542
withdrawal,585,12977,318.2441
dispute,954,4668,
deposit,909,12978,1443.7017
withdrawal,198,12979,322.4315
withdrawal,882,12980,16.1484
deposit,659,12981,3889.6880
withdrawal,312,12982,198.4995
withdrawal,778,12983,388.8868
 withdrawal , 465 , 12984 , 491.9627 
withdrawal,696,12985,54.0048
withdrawal,847,12986,118.1759
dispute,750,2386,
withdrawal,455,12987,32.8900
deposit,617,12988,222.5517
withdrawal,242,12989,240.3700
deposit,832,12990,3893.8242
 withdrawal , 928 , 12991 , 61.7716 
deposit,669,12992,1219.1423
withdrawal,696,12993,253.6739
dispute,510,4180,
chargeback,852,12994,
withdrawal,788,12995,63.6733
dispute,154,7426,
withdrawal,106,12996,69.6156
 withdrawal , 205 , 12997 , 220.7533 
dispute,705,6600,
deposit,153,12998,4995.5812
dispute,493,958,
deposit,906,12999,3642.8336
deposit,314,13000,4718.1895
deposit,337,13001,4897.0692
deposit,595,13002,4040.3970
deposit,890,13003,4687.3359
deposit,721,13004,397.7288
deposit,495,13005,1762.6903
 withdrawal , 186 , 13006 , 256.8062 
withdrawal,811,13007,135.7508
withdrawal,158,13008,8.3978
deposit,410,13009,4238.5768
withdrawal,922,13010,93.5290
withdrawal,4,13011,343.4285
 withdrawal , 808 , 13012 , 216.7737 
withdrawal,523,13013,313.4518
 withdrawal , 548 , 13014 , 271.3160 
withdrawal,673,13015,129.3835
resolve,623,6520,
dispute,176,1227,
withdrawal,634,13016,272.3782
dispute,994,6623,
withdrawal,521,13017,326.8494
dispute,976,9402,
withdrawal,519,13018,308.2542
dispute,669,13019,
withdrawal,329,13020,173.8138
deposit,150,13021,127.1643
dispute,152,5987,
withdrawal,296,13022,58.1139
dispute,696,4637,
deposit,702,13023,3029.8024
withdrawal,354,13024,108.1794
withdrawal,855,13025,412.1555
withdrawal,966,13026,65.9815
 withdrawal , 135 , 13027 , 144.4046 
dispute,163,13028,
deposit,112,13029,2134.1333
withdrawal,459,13030,320.5324
deposit,845,13031,3327.1343
dispute,993,13032,
deposit,6,13033,2306.6392
resolve,483,4681,
withdrawal,98,13034,453.4165
withdrawal,632,13035,323.5645
dispute,299,2207,
deposit,843,13036,471.1854
deposit,384,13037,1038.0487
withdrawal,114,13038,242.8683
resolve,309,13039,
withdrawal,663,13040,385.3236
resolve,617,13041,
chargeback,48,7284,
deposit,877,13042,4237.0171
deposit,677,13043,3740.7520
resolve,292,8628,
 withdrawal , 813 , 13044 , 339.8732 
dispute,935,13045,
withdrawal,599,13046,164.6961
withdrawal,295,13047,193.0641
withdrawal,539,13048,155.8110
dispute,644,7924,
dispute,834,13049,
resolve,888,5040,
deposit,906,13050,4440.1775
deposit,972,5799,964.1249
deposit,728,13051,3491.8045
withdrawal,285,13052,388.9786
deposit,282,13053,3187.8995
withdrawal,100,13054,441.3583
withdrawal,268,13055,461.1743
deposit,920,13056,2865.6106
resolve,892,10668,
dispute,954,13057,
resolve,949,8036,
resolve,612,110,
withdrawal,934,13058,433.0386
resolve,477,5756,
deposit,288,13059,3585.3117
dispute,312,13060,
withdrawal,341,13061,83.1433
resolve,31,11929,
deposit,745,13062,3495.2308
deposit,680,13063,100
withdrawal,543,13064,307.6656
dispute,529,2452,
withdrawal,225,13065,397.3843
deposit,991,13066,3836.7539
 withdrawal , 19 , 13067 , 216.9457 
withdrawal,948,13068,425.9051
resolve,103,8969,
withdrawal,414,13069,219.9887
 withdrawal , 832 , 13070 , 283.5488 
withdrawal,55,13071,299.5168
resolve,258,13072,
dispute,302,9754,
resolve,617,13073,
deposit,549,13074,4108.1606
withdrawal,659,13075,68.5557
withdrawal,522,13076,209.9128
resolve,340,8330,
dispute,688,2403,
withdrawal,667,13077,272.8946
withdrawal,391,13078,322.5050
deposit,542,13079,1541.2089
deposit,783,13080,72.7157
withdrawal,823,13081,358.5163
withdrawal,204,13082,123.1918
dispute,900,2538,
withdrawal,871,13083,29.0402
deposit,215,13084,3271.5125
withdrawal,580,13085,254.8729
deposit,816,13086,246.6654
withdrawal,616,13087,150.3286
deposit,880,44,825.3204
 withdrawal , 125 , 13088 , 406.8931 
withdrawal,172,13089,316.3056
withdrawal,657,13090,242.6664
withdrawal,15,13091,139.4441
dispute,469,879,
withdrawal,694,13092,482.7701
withdrawal,46,13093,353.5138
 withdrawal , 955 , 13094 , 206.0862 
 withdrawal , 311 , 13095 , 367.4281 
withdrawal,415,13096,451.6245
dispute,20,13097,
deposit,422,13098,4051.8015
deposit,875,13099,4864.3926
dispute,683,8966,
withdrawal,251,13100,224.9170
resolve,686,13101,
withdrawal,38,13102,333.9944
 withdrawal , 940 , 13103 , 244.1910 
withdrawal,273,13104,286.5668
withdrawal,433,13105,243.0383
dispute,150,3053,
dispute,588,13106,
deposit,708,13107,3351.4657
withdrawal,752,13108,437.6998
 withdrawal , 285 , 13109 , 383.8105 
deposit,19,13110,4432.3813
withdrawal,169,13111,194.0921
withdrawal,718,13112,24.2208
 withdrawal , 390 , 13113 , 335.0535 
dispute,532,13114,
withdrawal,165,13115,6.2746
deposit,944,13116,3867.9972
dispute,669,493,
deposit,126,13117,1882.8156
dispute,247,13118,
deposit,434,13119,20.5966
dispute,897,8980,
dispute,493,8726,
resolve,59,13120,
dispute,107,13121,
resolve,402,8561,
dispute,273,8431,
junk,12.5,bad_tx,-50
deposit,929,13123,3989.5596
withdrawal,918,13124,26.4562
withdrawal,504,13125,214.8864
deposit,350,13126,698.8597
resolve,583,576,
 withdrawal , 412 , 13127 , 123.5720 
withdrawal,81,13128,162.2228
withdrawal,737,13129,201.1799
withdrawal,745,13130,480.6625
chargeback,265,13131,
withdrawal,187,13132,265.5721
withdrawal,193,13133,11.7051
resolve,526,6884,
withdrawal,281,13134,24.7691
 withdrawal , 86 , 13135 , 479.9173 
deposit,797,13136,1657.3467
deposit,885,13137,2522.0489
withdrawal,506,13138,316.7619
dispute,58,11630,
dispute,852,1153,
deposit,574,13139,294.3009
withdrawal,611,13140,123.8509
dispute,302,1410,
withdrawal,224,13141,320.3237
withdrawal,407,13142,250.4030
deposit,678,13143,1813.9818
deposit,192,13144,2443.8822
dispute,174,13145,
withdrawal,97,13146,157.8174
dispute,582,13147,
withdrawal,655,13148,387.5491
dispute,23,2261,
withdrawal,176,13149,404.3014
resolve,239,6136,
dispute,196,13150,
 withdrawal , 62 , 13151 , 95.7830 
chargeback,866,2033,
dispute,788,3091,
junk,881,bad_tx
resolve,518,8146,
resolve,992,4941,
deposit,940,13153,2702.9430
withdrawal,126,13154,362.5339
dispute,272,13155,
dispute,249,3721,
withdrawal,630,13156,415.4958
deposit,570,13157,2219.3073
deposit,112,13158,4710.8786
deposit,115,13159,4060.1811
withdrawal,345,13160,326.8561
 withdrawal , 335 , 13161 , 452.8900 
withdrawal,229,13162,422.8091
withdrawal,390,13163,296.1890
dispute,157,5080,
deposit,118,13164,4315.5571
withdrawal,464,13165,473.1332
resolve,22,13166,
chargeback,189,9247,
withdrawal,589,13167,159.8379
dispute,866,5073,
withdrawal,546,13168,211.1904
dispute,437,3954,
dispute,18,13169,
deposit,993,13170,4943.7701
dispute,288,5725,
resolve,659,13171,
withdrawal,145,13172,192.0243
dispute,398,10296,
deposit,414,13173,1929.5766
dispute,327,13174,
withdrawal,544,13175,481.4101
dispute,886,8216,
withdrawal,801,13176,353.7633
resolve,829,13177,
deposit,677,13178,97.3750
dispute,141,13179,
deposit,27,13180,4837.2467
dispute,506,13181,
withdrawal,978,13182,363.9132
withdrawal,157,13183,189.6769
resolve,346,1375,
chargeback,534,8778,
resolve,313,1199,
deposit,50,13184,21.5232
deposit,47,13185,4886.6525
withdrawal,236,13186,43.0870
withdrawal,987,13187,190.8735
chargeback,104,9520,
withdrawal,486,13188,119.5225
chargeback,41,9505,
deposit,539,13189,3300.8232
withdrawal,508,13190,233.6228
withdrawal,662,13191,27.6642
withdrawal,1000,13192,379.4774
deposit,314,13193,757.8404
dispute,17,13194,
withdrawal,604,13195,331.5115
withdrawal,422,13196,318.2686
dispute,283,7992,
deposit,816,13197,2318.4262
dispute,187,1691,
deposit,622,13198,1775.2421
deposit,918,13199,3534.3261
 withdrawal , 445 , 13200 , 400.2286 
deposit,534,13201,4967.4674
deposit,891,13202,2458.7923
deposit,443,2005,395.1964
dispute,897,2878,
dispute,868,3086,
withdrawal,833,13203,152.1913
chargeback,343,8978,
dispute,532,13204,
resolve,51,455,
deposit,299,13205,4881.3698
resolve,973,13206,
resolve,55,9058,
dispute,862,5288,
deposit,976,13207,3297.7982
deposit,72,13208,2961.1816
deposit,308,13209,4164.2196
dispute,288,3047,
deposit,92,13210,599.3740
resolve,517,13211,
 withdrawal , 310 , 13212 , 423.7355 
deposit,145,13213,1161.8963
deposit,374,13214,3245.4688
deposit,963,13215,757.7337
dispute,687,6911,
resolve,533,9560,
withdrawal,902,13216,451.7185
dispute,195,2103,
deposit,664,13217,4933.7734
resolve,259,1135,
withdrawal,34,13218,243.6239
resolve,412,1264,
withdrawal,257,13219,457.5005
deposit,749,13220,1565.9792
withdrawal,318,13221,147.1350
withdrawal,341,13222,289.9175
 withdrawal , 522 , 13223 , 387.7488 
withdrawal,161,13224,280.8751
dispute,541,6714,
withdrawal,361,13225,204.7325
withdrawal,257,13226,381.7277
withdrawal,516,13227,168.4667
dispute,837,13228,
dispute,943,3955,
withdrawal,440,13229,5.4516
deposit,1,13230,2955.3903
dispute,674,1646,
resolve,424,2262,
withdrawal,874,13231,236.0422
withdrawal,964,13232,317.9989
withdrawal,850,13233,256.1554
dispute,656,11953,
dispute,512,6,
 withdrawal , 468 , 13234 , 277.2736 
dispute,436,4193,
resolve,61,13235,
dispute,70,13236,
withdrawal,684,13237,262.3803
withdrawal,12.5,
dispute,83,13239,
withdrawal,177,13240,343.3801
withdrawal,684,13241,64.8116
dispute,608,7104,
resolve,712,11596,
withdrawal,1000,13242,427.1258
withdrawal,402,13243,90.1912
withdrawal,569,13244,77.1004
chargeback,227,768,
withdrawal,1,13245,473.7156
resolve,109,13246,
 withdrawal , 526 , 13247 , 36.1429 
withdrawal,213,13248,202.7830
withdrawal,242,13249,480.6200
withdrawal,994,13250,490.8370
dispute,396,968,
withdrawal,297,13251,494.0800
withdrawal,975,13252,188.7263
withdrawal,829,13253,70.0482
deposit,314,13254,2195.8811
withdrawal,561,13255,456.5296
resolve,291,5715,
deposit,75,13256,876.4155
dispute,443,7305,
dispute,852,5246,
resolve,244,6601,
deposit,241,13257,236.1933
 withdrawal , 420 , 13258 , 446.7654 
withdrawal,977,13259,495.5931
chargeback,826,2832,
withdrawal,815,13260,372.4407
 withdrawal , 411 , 13261 , 218.3925 
withdrawal,852,13262,283.5647
withdrawal,949,13263,463.6583
resolve,548,13264,
deposit,39,13265,1521.2284
dispute,520,13266,
resolve,445,9952,
deposit,82,13267,4586.7713
withdrawal,433,13268,114.9765
withdrawal,527,13269,447.0069
deposit,303,13270,4176.7031
dispute,308,4633,
withdrawal,454,13271,135.7895
dispute,83,8123,
deposit,525,13272,4284.0528
resolve,305,911,
 withdrawal , 340 , 13273 , 163.1723 
chargeback,572,9184,
withdrawal,670,13274,292.2168
withdrawal,774,13275,168.8089
dispute,325,2143,
deposit,224,13276,2870.5886
chargeback,286,5498,
dispute,23,9314,
dispute,842,6271,
dispute,681,6144,
withdrawal,742,13277,325.8206
withdrawal,70,13278,405.8053
withdrawal,145,13279,82.4613
dispute,771,13280,
deposit,566,13281,205.9856
deposit,727,13282,3680.6148
deposit,724,13283,156.9879
resolve,679,2167,
deposit,776,13284,3240.3699
deposit,978,13285,912.5515
deposit,521,13286,2945.3858
chargeback,589,7453,
dispute,226,941,
dispute,216,190,
withdrawal,336,13287,288.7802
 withdrawal , 333 , 13288 , 100.5188 
withdrawal,146,13289,41.7424
deposit,129,13290,847.1241
junk,737,bad_tx,bad_amt
dispute,380,6289,
resolve,319,13292,
dispute,553,5527,
deposit,502,13293,1382.0585
withdrawal,870,13294,93.6071
dispute,607,3199,
dispute,685,6318,
 withdrawal , 188 , 13295 , 302.4718 
deposit,633,13296,4932.4250
resolve,209,6790,
dispute,928,738,
deposit,993,13297,4790.7510
withdrawal,253,13298,86.7325
dispute,72,3642,
withdrawal,624,13299,158.1470
withdrawal,880,13300,223.0465
deposit,977,13301,3618.7004
deposit,976,13302,3370.2668
deposit,930,309,56.4504
deposit,239,13303,4560.6712
dispute,925,13304,
dispute,22,5387,
resolve,246,1415,
deposit,895,13305,888.1276
withdrawal,477,13306,477.7388
 withdrawal , 65 , 13307 , 123.5401 
resolve,368,6494,
dispute,134,495,
deposit,784,13308,1918.9834
 withdrawal , 882 , 13309 , 347.0243 
dispute,786,13310,
withdrawal,781,13311,121.4806
resolve,986,5572,
resolve,657,7802,
withdrawal,142,13312,451.5956
withdrawal,615,13313,20.0146
dispute,516,7088,
withdrawal,149,13314,401.5304
deposit,654,13315,3764.3137
withdrawal,755,13316,344.7719
withdrawal,695,13317,466.1320
resolve,393,8157,
deposit,364,13318,1015.3960
dispute,539,6145,
 withdrawal , 833 , 13319 , 187.3611 
deposit,888,13320,3255.6883
deposit,283,13321,3303.4359
withdrawal,330,13322,267.8305
withdrawal,796,13323,489.8149
withdrawal,99,13324,74.1049
dispute,481,1125,
withdrawal,972,13325,200.4228
deposit,305,13326,1952.6759
dispute,878,10342,
withdrawal,696,13327,180.3499
dispute,897,8980,
withdrawal,705,13328,420.5896
deposit,682,13329,3292.5531
deposit,978,13330,3221.4677
resolve,801,1980,
deposit,840,13331,1846.1873
resolve,482,4156,
deposit,77,13332,1123.2237
